model_id,fold,scenario_id,drop_modality,noisy_modality,gaussian_sigma,macro_f1,micro_f1,mean_average_precision,brier_score,seed_count
B5,4,mixed.drop-audio.gaussian-watch_acc.sigma-2,audio,watch_acc,2,0.597060058498,0.630539059258,0.602723137218,0.15388934188,3
B5,4,mixed.drop-location.gaussian-audio.sigma-1,location,audio,1,0.583021814742,0.626433126163,0.629581420865,0.142969090544,3
B5,4,mixed.drop-location.gaussian-audio.sigma-2,location,audio,2,0.57148886934,0.616436888226,0.614514147945,0.147018860581,3
B5,4,mixed.drop-location.gaussian-phone_acc.sigma-1,location,phone_acc,1,0.607029535653,0.650365906973,0.660442589792,0.135481161924,3
B5,4,mixed.drop-location.gaussian-phone_acc.sigma-2,location,phone_acc,2,0.603238500696,0.647972084348,0.654670528203,0.136213635239,3
B5,4,mixed.drop-location.gaussian-phone_gyro.sigma-1,location,phone_gyro,1,0.609019827795,0.651213525127,0.66413567183,0.134800577283,3
B5,4,mixed.drop-location.gaussian-phone_gyro.sigma-2,location,phone_gyro,2,0.604690340776,0.646024514739,0.661051638311,0.136120234221,3
B5,4,mixed.drop-location.gaussian-phone_state.sigma-1,location,phone_state,1,0.568761173162,0.620822853083,0.619049005162,0.141100357304,3
B5,4,mixed.drop-location.gaussian-phone_state.sigma-2,location,phone_state,2,0.548387669,0.603012753213,0.600514470299,0.145919719487,3
B5,4,mixed.drop-location.gaussian-watch_acc.sigma-1,location,watch_acc,1,0.591273288465,0.638517574441,0.649839555387,0.139538868907,3
B5,4,mixed.drop-location.gaussian-watch_acc.sigma-2,location,watch_acc,2,0.564904442463,0.62346386703,0.626467047982,0.144644137917,3
B5,4,mixed.drop-phone_acc.gaussian-audio.sigma-1,phone_acc,audio,1,0.619193483239,0.644206189561,0.625033793913,0.144477502563,3
B5,4,mixed.drop-phone_acc.gaussian-audio.sigma-2,phone_acc,audio,2,0.612433757539,0.637026859577,0.617578720804,0.147015833648,3
B5,4,mixed.drop-phone_acc.gaussian-location.sigma-1,phone_acc,location,1,0.623154809506,0.642902427782,0.639380621735,0.141319057567,3
B5,4,mixed.drop-phone_acc.gaussian-location.sigma-2,phone_acc,location,2,0.61733538598,0.63821316371,0.638812122641,0.14079555231,3
B5,4,mixed.drop-phone_acc.gaussian-phone_gyro.sigma-1,phone_acc,phone_gyro,1,0.635303894014,0.662180489262,0.646920114364,0.138014084562,3
B5,4,mixed.drop-phone_acc.gaussian-phone_gyro.sigma-2,phone_acc,phone_gyro,2,0.632506853261,0.659476673181,0.644420185695,0.138986700226,3
B5,4,mixed.drop-phone_acc.gaussian-phone_state.sigma-1,phone_acc,phone_state,1,0.609060950606,0.633872408893,0.618074021688,0.142954177241,3
B5,4,mixed.drop-phone_acc.gaussian-phone_state.sigma-2,phone_acc,phone_state,2,0.593482860371,0.618539000078,0.607170384339,0.146189935932,3
B5,4,mixed.drop-phone_acc.gaussian-watch_acc.sigma-1,phone_acc,watch_acc,1,0.622079094912,0.650183303018,0.634706367012,0.142664163903,3
B5,4,mixed.drop-phone_acc.gaussian-watch_acc.sigma-2,phone_acc,watch_acc,2,0.604537173849,0.637468408228,0.616311093968,0.14709064117,3
B5,4,mixed.drop-phone_gyro.gaussian-audio.sigma-1,phone_gyro,audio,1,0.624695923379,0.647737968602,0.627497170604,0.145035735625,3
B5,4,mixed.drop-phone_gyro.gaussian-audio.sigma-2,phone_gyro,audio,2,0.61923245254,0.641480826379,0.620596372671,0.147309689633,3
B5,4,mixed.drop-phone_gyro.gaussian-location.sigma-1,phone_gyro,location,1,0.626124686062,0.644339788393,0.644480857529,0.14155506565,3
B5,4,mixed.drop-phone_gyro.gaussian-location.sigma-2,phone_gyro,location,2,0.622131190781,0.641024219841,0.645492882074,0.140960074099,3
B5,4,mixed.drop-phone_gyro.gaussian-phone_acc.sigma-1,phone_gyro,phone_acc,1,0.635531087955,0.661122242249,0.646254780146,0.1398472537,3
B5,4,mixed.drop-phone_gyro.gaussian-phone_acc.sigma-2,phone_gyro,phone_acc,2,0.63329303825,0.659943730147,0.642647159687,0.140742555391,3
B5,4,mixed.drop-phone_gyro.gaussian-phone_state.sigma-1,phone_gyro,phone_state,1,0.612970333714,0.63559177638,0.621251920999,0.144516108268,3
B5,4,mixed.drop-phone_gyro.gaussian-phone_state.sigma-2,phone_gyro,phone_state,2,0.598737816742,0.622175879302,0.612451352205,0.147891481857,3
B5,4,mixed.drop-phone_gyro.gaussian-watch_acc.sigma-1,phone_gyro,watch_acc,1,0.625757445118,0.652536149297,0.637337830257,0.143133112125,3
B5,4,mixed.drop-phone_gyro.gaussian-watch_acc.sigma-2,phone_gyro,watch_acc,2,0.605380937289,0.640696248632,0.617907301723,0.147333382869,3
B5,4,mixed.drop-phone_state.gaussian-audio.sigma-1,phone_state,audio,1,0.577535233769,0.593522930224,0.593152012174,0.159297218403,3
B5,4,mixed.drop-phone_state.gaussian-audio.sigma-2,phone_state,audio,2,0.559999782133,0.575362363988,0.576701418015,0.165498585681,3
B5,4,mixed.drop-phone_state.gaussian-location.sigma-1,phone_state,location,1,0.607251643334,0.620888421415,0.618128675658,0.148391723067,3
B5,4,mixed.drop-phone_state.gaussian-location.sigma-2,phone_state,location,2,0.597578660123,0.612462094722,0.611155932786,0.149563224115,3
B5,4,mixed.drop-phone_state.gaussian-phone_acc.sigma-1,phone_state,phone_acc,1,0.619470570307,0.639618685496,0.626668327716,0.144414871497,3
B5,4,mixed.drop-phone_state.gaussian-phone_acc.sigma-2,phone_state,phone_acc,2,0.613233384331,0.635519267218,0.62286399021,0.145375875807,3
B5,4,mixed.drop-phone_state.gaussian-phone_gyro.sigma-1,phone_state,phone_gyro,1,0.625438724284,0.646675649261,0.631480215344,0.142727941816,3
B5,4,mixed.drop-phone_state.gaussian-phone_gyro.sigma-2,phone_state,phone_gyro,2,0.621978172733,0.642665190754,0.628268887271,0.144149388879,3
B5,4,mixed.drop-phone_state.gaussian-watch_acc.sigma-1,phone_state,watch_acc,1,0.600783090222,0.622034726947,0.613679659276,0.151543926665,3
B5,4,mixed.drop-phone_state.gaussian-watch_acc.sigma-2,phone_state,watch_acc,2,0.575842402422,0.604558165774,0.591356615247,0.158164427375,3
B5,4,mixed.drop-watch_acc.gaussian-audio.sigma-1,watch_acc,audio,1,0.57324723743,0.611018430959,0.579327712734,0.159788964506,3
B5,4,mixed.drop-watch_acc.gaussian-audio.sigma-2,watch_acc,audio,2,0.561230946729,0.60034323817,0.566887823778,0.163178878333,3
B5,4,mixed.drop-watch_acc.gaussian-location.sigma-1,watch_acc,location,1,0.584976811573,0.611161621069,0.603962053994,0.155897417444,3
B5,4,mixed.drop-watch_acc.gaussian-location.sigma-2,watch_acc,location,2,0.571835211029,0.604404852276,0.600090054827,0.156032514388,3
B5,4,mixed.drop-watch_acc.gaussian-phone_acc.sigma-1,watch_acc,phone_acc,1,0.597540849957,0.629671079377,0.605461793216,0.153280221718,3
B5,4,mixed.drop-watch_acc.gaussian-phone_acc.sigma-2,watch_acc,phone_acc,2,0.594869646316,0.627143121214,0.602134684253,0.154336793932,3
B5,4,mixed.drop-watch_acc.gaussian-phone_gyro.sigma-1,watch_acc,phone_gyro,1,0.596747577671,0.632374574052,0.609206787243,0.1516387413,3
B5,4,mixed.drop-watch_acc.gaussian-phone_gyro.sigma-2,watch_acc,phone_gyro,2,0.592153142461,0.629762602937,0.603867181655,0.152550532136,3
B5,4,mixed.drop-watch_acc.gaussian-phone_state.sigma-1,watch_acc,phone_state,1,0.54468325219,0.59613585607,0.567446716845,0.15965458762,3
B5,4,mixed.drop-watch_acc.gaussian-phone_state.sigma-2,watch_acc,phone_state,2,0.528094030753,0.580982125577,0.553339382926,0.16404655217,3
P,0,mixed.drop-audio.gaussian-location.sigma-1,audio,location,1,0.554436267501,0.696391779061,0.553429782901,0.133333618398,3
P,0,mixed.drop-audio.gaussian-location.sigma-2,audio,location,2,0.538681212899,0.688350374369,0.537313664383,0.1374560374,3
P,0,mixed.drop-audio.gaussian-phone_acc.sigma-1,audio,phone_acc,1,0.568816428999,0.708946367129,0.568067011188,0.12724709864,3
P,0,mixed.drop-audio.gaussian-phone_acc.sigma-2,audio,phone_acc,2,0.567285974028,0.706893771129,0.5652689259,0.128375232731,3
P,0,mixed.drop-audio.gaussian-phone_gyro.sigma-1,audio,phone_gyro,1,0.571246337476,0.710365892738,0.569258846707,0.126288041321,3
P,0,mixed.drop-audio.gaussian-phone_gyro.sigma-2,audio,phone_gyro,2,0.569078126611,0.709263460823,0.56669665931,0.126654269487,3
P,0,mixed.drop-audio.gaussian-phone_state.sigma-1,audio,phone_state,1,0.538940902022,0.673603625388,0.545993498443,0.141485757713,3
P,0,mixed.drop-audio.gaussian-phone_state.sigma-2,audio,phone_state,2,0.524311612794,0.659523675349,0.531837659498,0.147602879825,3
P,0,mixed.drop-audio.gaussian-watch_acc.sigma-1,audio,watch_acc,1,0.552991644382,0.694541449752,0.547850386824,0.132622312922,3
P,0,mixed.drop-audio.gaussian-watch_acc.sigma-2,audio,watch_acc,2,0.528170399634,0.681117982992,0.520500601061,0.138148795928,3
P,0,mixed.drop-location.gaussian-audio.sigma-1,location,audio,1,0.523500865879,0.68171014463,0.51971122134,0.138455498265,3
P,0,mixed.drop-location.gaussian-audio.sigma-2,location,audio,2,0.512111962216,0.674305825206,0.507253590376,0.1413408399,3
P,0,mixed.drop-location.gaussian-phone_acc.sigma-1,location,phone_acc,1,0.554158049027,0.703809782905,0.553584906799,0.128545565361,3
P,0,mixed.drop-location.gaussian-phone_acc.sigma-2,location,phone_acc,2,0.547964569442,0.701847012185,0.547290292136,0.129186177222,3
P,0,mixed.drop-location.gaussian-phone_gyro.sigma-1,location,phone_gyro,1,0.554237676239,0.704861585142,0.556364275583,0.128414362401,3
P,0,mixed.drop-location.gaussian-phone_gyro.sigma-2,location,phone_gyro,2,0.550592073823,0.703120400207,0.550128255148,0.128967530083,3
P,0,mixed.drop-location.gaussian-phone_state.sigma-1,location,phone_state,1,0.516937374098,0.672463058201,0.523168673306,0.141969887903,3
P,0,mixed.drop-location.gaussian-phone_state.sigma-2,location,phone_state,2,0.504664308368,0.661893309713,0.512313531451,0.146800299192,3
P,0,mixed.drop-location.gaussian-watch_acc.sigma-1,location,watch_acc,1,0.536433097852,0.69091944816,0.533040436473,0.134110507786,3
P,0,mixed.drop-location.gaussian-watch_acc.sigma-2,location,watch_acc,2,0.517439134186,0.680205872287,0.508104438974,0.138632864483,3
P,0,mixed.drop-phone_acc.gaussian-audio.sigma-1,phone_acc,audio,1,0.542001058378,0.697694689067,0.53731154702,0.127998400697,3
P,0,mixed.drop-phone_acc.gaussian-audio.sigma-2,phone_acc,audio,2,0.534921453761,0.690525206475,0.529483151627,0.130731449479,3
P,0,mixed.drop-phone_acc.gaussian-location.sigma-1,phone_acc,location,1,0.553980742102,0.708538020272,0.554285717214,0.123575886852,3
P,0,mixed.drop-phone_acc.gaussian-location.sigma-2,phone_acc,location,2,0.542575309666,0.701306415145,0.54065249801,0.127265383275,3
P,0,mixed.drop-phone_acc.gaussian-phone_gyro.sigma-1,phone_acc,phone_gyro,1,0.57114143085,0.722188241364,0.567084302234,0.117715926435,3
P,0,mixed.drop-phone_acc.gaussian-phone_gyro.sigma-2,phone_acc,phone_gyro,2,0.567384004296,0.71940265615,0.560974255903,0.118499444417,3
P,0,mixed.drop-phone_acc.gaussian-phone_state.sigma-1,phone_acc,phone_state,1,0.54462573721,0.693014118194,0.545448767858,0.129681427615,3
P,0,mixed.drop-phone_acc.gaussian-phone_state.sigma-2,phone_acc,phone_state,2,0.532936609921,0.68229944537,0.534949276779,0.134142220853,3
P,0,mixed.drop-phone_acc.gaussian-watch_acc.sigma-1,phone_acc,watch_acc,1,0.553327070621,0.709716158192,0.547625766395,0.123017076195,3
P,0,mixed.drop-phone_acc.gaussian-watch_acc.sigma-2,phone_acc,watch_acc,2,0.531208626357,0.696826595704,0.523076248625,0.127765588129,3
P,0,mixed.drop-phone_gyro.gaussian-audio.sigma-1,phone_gyro,audio,1,0.5505685612,0.703556405452,0.546304916181,0.125101699971,3
P,0,mixed.drop-phone_gyro.gaussian-audio.sigma-2,phone_gyro,audio,2,0.541143343992,0.696037306025,0.537603074686,0.127888703408,3
P,0,mixed.drop-phone_gyro.gaussian-location.sigma-1,phone_gyro,location,1,0.563296291681,0.710440374052,0.56082479139,0.123357522412,3
P,0,mixed.drop-phone_gyro.gaussian-location.sigma-2,phone_gyro,location,2,0.550163389573,0.703812746075,0.54699599707,0.126806854965,3
P,0,mixed.drop-phone_gyro.gaussian-phone_acc.sigma-1,phone_gyro,phone_acc,1,0.574959399176,0.722796476982,0.573282812357,0.117288335721,3
P,0,mixed.drop-phone_gyro.gaussian-phone_acc.sigma-2,phone_gyro,phone_acc,2,0.572256495746,0.720984532265,0.567481287271,0.117940198066,3
P,0,mixed.drop-phone_gyro.gaussian-phone_state.sigma-1,phone_gyro,phone_state,1,0.555715159291,0.695573460368,0.558079783317,0.127331837632,3
P,0,mixed.drop-phone_gyro.gaussian-phone_state.sigma-2,phone_gyro,phone_state,2,0.550175202215,0.686745670039,0.550891035579,0.130951158895,3
P,0,mixed.drop-phone_gyro.gaussian-watch_acc.sigma-1,phone_gyro,watch_acc,1,0.556143100766,0.709501020415,0.550907255078,0.122753868791,3
P,0,mixed.drop-phone_gyro.gaussian-watch_acc.sigma-2,phone_gyro,watch_acc,2,0.536820998401,0.698193797957,0.527016759793,0.126786863298,3
P,0,mixed.drop-phone_state.gaussian-audio.sigma-1,phone_state,audio,1,0.520741851431,0.664342514591,0.521590809802,0.146136725281,3
P,0,mixed.drop-phone_state.gaussian-audio.sigma-2,phone_state,audio,2,0.507223315123,0.652882733034,0.505634922932,0.150726967949,3
P,0,mixed.drop-phone_state.gaussian-location.sigma-1,phone_state,location,1,0.549344002672,0.682501490006,0.545150054636,0.138604098659,3
P,0,mixed.drop-phone_state.gaussian-location.sigma-2,phone_state,location,2,0.535940501425,0.674734451993,0.528348572216,0.143242369426,3
P,0,mixed.drop-phone_state.gaussian-phone_acc.sigma-1,phone_state,phone_acc,1,0.559837105705,0.69305809933,0.558825952795,0.133553046608,3
P,0,mixed.drop-phone_state.gaussian-phone_acc.sigma-2,phone_state,phone_acc,2,0.553619912567,0.689146076092,0.554095766427,0.135307319006,3
P,0,mixed.drop-phone_state.gaussian-phone_gyro.sigma-1,phone_state,phone_gyro,1,0.564203063322,0.694516697168,0.562902331991,0.131970711641,3
P,0,mixed.drop-phone_state.gaussian-phone_gyro.sigma-2,phone_state,phone_gyro,2,0.560404122377,0.692137704605,0.558038287866,0.132816397338,3
P,0,mixed.drop-phone_state.gaussian-watch_acc.sigma-1,phone_state,watch_acc,1,0.533749585162,0.672286615462,0.532389431804,0.141447055398,3
P,0,mixed.drop-phone_state.gaussian-watch_acc.sigma-2,phone_state,watch_acc,2,0.508163906017,0.656199455894,0.505452080448,0.148416011389,3
P,0,mixed.drop-watch_acc.gaussian-audio.sigma-1,watch_acc,audio,1,0.510567289424,0.682614215138,0.507092471962,0.13749104252,3
P,0,mixed.drop-watch_acc.gaussian-audio.sigma-2,watch_acc,audio,2,0.49967527421,0.673531500612,0.497772195007,0.14032939506,3
P,0,mixed.drop-watch_acc.gaussian-location.sigma-1,watch_acc,location,1,0.524639845965,0.694530326456,0.524871816303,0.133480163519,3
P,0,mixed.drop-watch_acc.gaussian-location.sigma-2,watch_acc,location,2,0.514427575768,0.687886395265,0.513445723122,0.136720949845,3
P,0,mixed.drop-watch_acc.gaussian-phone_acc.sigma-1,watch_acc,phone_acc,1,0.539134172893,0.706785746867,0.536739785795,0.12800475249,3
P,0,mixed.drop-watch_acc.gaussian-phone_acc.sigma-2,watch_acc,phone_acc,2,0.535702879132,0.704115262108,0.532468570722,0.128945811568,3
P,0,mixed.drop-watch_acc.gaussian-phone_gyro.sigma-1,watch_acc,phone_gyro,1,0.538998643068,0.708219388404,0.537517568218,0.127451318899,3
P,0,mixed.drop-watch_acc.gaussian-phone_gyro.sigma-2,watch_acc,phone_gyro,2,0.536523081231,0.706090662147,0.533126012504,0.127887414859,3
P,0,mixed.drop-watch_acc.gaussian-phone_state.sigma-1,watch_acc,phone_state,1,0.503635103169,0.670161847756,0.506289164131,0.142322689317,3
P,0,mixed.drop-watch_acc.gaussian-phone_state.sigma-2,watch_acc,phone_state,2,0.491568412831,0.657509292966,0.494902661222,0.148035243789,3
P,1,mixed.drop-audio.gaussian-location.sigma-1,audio,location,1,0.584446097041,0.657783636563,0.58177936052,0.140965547497,3
P,1,mixed.drop-audio.gaussian-location.sigma-2,audio,location,2,0.576706846149,0.653327524451,0.572714111845,0.142464474859,3
P,1,mixed.drop-audio.gaussian-phone_acc.sigma-1,audio,phone_acc,1,0.589513901819,0.663593110789,0.586855956698,0.139464230143,3
P,1,mixed.drop-audio.gaussian-phone_acc.sigma-2,audio,phone_acc,2,0.583313352476,0.661238198661,0.581178430389,0.140338356299,3
P,1,mixed.drop-audio.gaussian-phone_gyro.sigma-1,audio,phone_gyro,1,0.59182192722,0.664837629853,0.592019634626,0.13818355114,3
P,1,mixed.drop-audio.gaussian-phone_gyro.sigma-2,audio,phone_gyro,2,0.588302848636,0.661554657431,0.586964718646,0.139908022744,3
P,1,mixed.drop-audio.gaussian-phone_state.sigma-1,audio,phone_state,1,0.552455564647,0.622375276551,0.549176749714,0.152310643438,3
P,1,mixed.drop-audio.gaussian-phone_state.sigma-2,audio,phone_state,2,0.539837165485,0.609077733645,0.535017308713,0.157256017193,3
P,1,mixed.drop-audio.gaussian-watch_acc.sigma-1,audio,watch_acc,1,0.576158277636,0.652403861131,0.578376661903,0.143688771126,3
P,1,mixed.drop-audio.gaussian-watch_acc.sigma-2,audio,watch_acc,2,0.561506165577,0.642233393569,0.56516023333,0.147866265487,3
P,1,mixed.drop-location.gaussian-audio.sigma-1,location,audio,1,0.572399170366,0.668512019085,0.577564573865,0.134508087147,3
P,1,mixed.drop-location.gaussian-audio.sigma-2,location,audio,2,0.562475433725,0.658573093958,0.567230018097,0.138296243893,3
P,1,mixed.drop-location.gaussian-phone_acc.sigma-1,location,phone_acc,1,0.592879880223,0.687104019564,0.596568098121,0.129656410329,3
P,1,mixed.drop-location.gaussian-phone_acc.sigma-2,location,phone_acc,2,0.587452364616,0.685668864262,0.590463017374,0.13090461677,3
P,1,mixed.drop-location.gaussian-phone_gyro.sigma-1,location,phone_gyro,1,0.595501262027,0.688148867681,0.60129740328,0.128305798946,3
P,1,mixed.drop-location.gaussian-phone_gyro.sigma-2,location,phone_gyro,2,0.590988047789,0.684468993756,0.596052884898,0.130026545028,3
P,1,mixed.drop-location.gaussian-phone_state.sigma-1,location,phone_state,1,0.558161542613,0.658014168188,0.564012690507,0.13684627045,3
P,1,mixed.drop-location.gaussian-phone_state.sigma-2,location,phone_state,2,0.548092281015,0.649476556641,0.555710174197,0.13902463396,3
P,1,mixed.drop-location.gaussian-watch_acc.sigma-1,location,watch_acc,1,0.58194926981,0.678882725549,0.588581387954,0.132681091207,3
P,1,mixed.drop-location.gaussian-watch_acc.sigma-2,location,watch_acc,2,0.565725265066,0.670041169303,0.571438547558,0.136429826478,3
P,1,mixed.drop-phone_acc.gaussian-audio.sigma-1,phone_acc,audio,1,0.57245065222,0.664182067634,0.572988361648,0.137160579986,3
P,1,mixed.drop-phone_acc.gaussian-audio.sigma-2,phone_acc,audio,2,0.564305615246,0.655388728719,0.561423067621,0.140154719401,3
P,1,mixed.drop-phone_acc.gaussian-location.sigma-1,phone_acc,location,1,0.588806221682,0.68034829148,0.589078596046,0.132516958375,3
P,1,mixed.drop-phone_acc.gaussian-location.sigma-2,phone_acc,location,2,0.582379259123,0.677552495762,0.580584405938,0.133997712271,3
P,1,mixed.drop-phone_acc.gaussian-phone_gyro.sigma-1,phone_acc,phone_gyro,1,0.595455710636,0.686316376136,0.597106616277,0.130253075665,3
P,1,mixed.drop-phone_acc.gaussian-phone_gyro.sigma-2,phone_acc,phone_gyro,2,0.591696461974,0.682945147727,0.592246256024,0.131977481554,3
P,1,mixed.drop-phone_acc.gaussian-phone_state.sigma-1,phone_acc,phone_state,1,0.564146106119,0.65629849128,0.564060519234,0.137941094759,3
P,1,mixed.drop-phone_acc.gaussian-phone_state.sigma-2,phone_acc,phone_state,2,0.555421134613,0.64834478375,0.556690365548,0.140216547633,3
P,1,mixed.drop-phone_acc.gaussian-watch_acc.sigma-1,phone_acc,watch_acc,1,0.580187763553,0.676933543801,0.583649022556,0.134628716018,3
P,1,mixed.drop-phone_acc.gaussian-watch_acc.sigma-2,phone_acc,watch_acc,2,0.565262560122,0.668175657538,0.569212735587,0.138169079236,3
P,1,mixed.drop-phone_gyro.gaussian-audio.sigma-1,phone_gyro,audio,1,0.576872918356,0.667720154253,0.58015863511,0.135942780146,3
P,1,mixed.drop-phone_gyro.gaussian-audio.sigma-2,phone_gyro,audio,2,0.570276947826,0.660233382955,0.571911443231,0.138359188591,3
P,1,mixed.drop-phone_gyro.gaussian-location.sigma-1,phone_gyro,location,1,0.593044899824,0.683964689738,0.595837304704,0.131402970065,3
P,1,mixed.drop-phone_gyro.gaussian-location.sigma-2,phone_gyro,location,2,0.585950609276,0.680048198321,0.588436670972,0.132653040922,3
P,1,mixed.drop-phone_gyro.gaussian-phone_acc.sigma-1,phone_gyro,phone_acc,1,0.596550427285,0.688151322606,0.59940515421,0.130567354365,3
P,1,mixed.drop-phone_gyro.gaussian-phone_acc.sigma-2,phone_gyro,phone_acc,2,0.592494363071,0.686664416344,0.595295310756,0.131297947194,3
P,1,mixed.drop-phone_gyro.gaussian-phone_state.sigma-1,phone_gyro,phone_state,1,0.570645395232,0.660077250995,0.574505174482,0.137480450337,3
P,1,mixed.drop-phone_gyro.gaussian-phone_state.sigma-2,phone_gyro,phone_state,2,0.564102590261,0.652679607709,0.565769434625,0.139809652965,3
P,1,mixed.drop-phone_gyro.gaussian-watch_acc.sigma-1,phone_gyro,watch_acc,1,0.585847418452,0.68110575606,0.592089008031,0.13338928387,3
P,1,mixed.drop-phone_gyro.gaussian-watch_acc.sigma-2,phone_gyro,watch_acc,2,0.570710827969,0.672674397771,0.574768060061,0.136863673505,3
P,1,mixed.drop-phone_state.gaussian-audio.sigma-1,phone_state,audio,1,0.547590867271,0.624807472856,0.544422293917,0.152035671266,3
P,1,mixed.drop-phone_state.gaussian-audio.sigma-2,phone_state,audio,2,0.53596440616,0.610998204252,0.529617933318,0.157091553642,3
P,1,mixed.drop-phone_state.gaussian-location.sigma-1,phone_state,location,1,0.572410492148,0.6526274625,0.571191847625,0.141246633527,3
P,1,mixed.drop-phone_state.gaussian-location.sigma-2,phone_state,location,2,0.564696386927,0.648659292899,0.561353346469,0.143128708877,3
P,1,mixed.drop-phone_state.gaussian-phone_acc.sigma-1,phone_state,phone_acc,1,0.579194359015,0.65915552219,0.578042747005,0.13986900622,3
P,1,mixed.drop-phone_state.gaussian-phone_acc.sigma-2,phone_state,phone_acc,2,0.57433411629,0.656525675208,0.572633444653,0.141171934264,3
P,1,mixed.drop-phone_state.gaussian-phone_gyro.sigma-1,phone_state,phone_gyro,1,0.581128482634,0.659111294225,0.582291981017,0.138803657331,3
P,1,mixed.drop-phone_state.gaussian-phone_gyro.sigma-2,phone_state,phone_gyro,2,0.577261489858,0.654820290051,0.578100744467,0.141111660923,3
P,1,mixed.drop-phone_state.gaussian-watch_acc.sigma-1,phone_state,watch_acc,1,0.563824491248,0.644380379652,0.566956246082,0.145767104611,3
P,1,mixed.drop-phone_state.gaussian-watch_acc.sigma-2,phone_state,watch_acc,2,0.54570420644,0.631808304063,0.54824169519,0.150868624528,3
P,1,mixed.drop-watch_acc.gaussian-audio.sigma-1,watch_acc,audio,1,0.547691487364,0.648808876466,0.545627161512,0.146605847901,3
P,1,mixed.drop-watch_acc.gaussian-audio.sigma-2,watch_acc,audio,2,0.539059069728,0.639585666155,0.536102340608,0.14989208854,3
P,1,mixed.drop-watch_acc.gaussian-location.sigma-1,watch_acc,location,1,0.568980998503,0.667582786096,0.56884987519,0.140094697464,3
P,1,mixed.drop-watch_acc.gaussian-location.sigma-2,watch_acc,location,2,0.56282597382,0.664951249096,0.561439345786,0.141381882091,3
P,1,mixed.drop-watch_acc.gaussian-phone_acc.sigma-1,watch_acc,phone_acc,1,0.573366756358,0.673910550538,0.573095652972,0.138616373774,3
P,1,mixed.drop-watch_acc.gaussian-phone_acc.sigma-2,watch_acc,phone_acc,2,0.566718085255,0.671779648893,0.567054939458,0.139566956857,3
P,1,mixed.drop-watch_acc.gaussian-phone_gyro.sigma-1,watch_acc,phone_gyro,1,0.57597861248,0.674740272355,0.577648057811,0.137507458709,3
P,1,mixed.drop-watch_acc.gaussian-phone_gyro.sigma-2,watch_acc,phone_gyro,2,0.572675502684,0.671844176869,0.572912203883,0.139099581402,3
P,1,mixed.drop-watch_acc.gaussian-phone_state.sigma-1,watch_acc,phone_state,1,0.540516613373,0.63679566777,0.541385612338,0.149063309881,3
P,1,mixed.drop-watch_acc.gaussian-phone_state.sigma-2,watch_acc,phone_state,2,0.530364315148,0.626729557895,0.530473558658,0.152261550318,3
P,2,mixed.drop-audio.gaussian-location.sigma-1,audio,location,1,0.594065453875,0.697171041443,0.590940085481,0.135709046908,3
P,2,mixed.drop-audio.gaussian-location.sigma-2,audio,location,2,0.585483563415,0.6920811278,0.581026454709,0.137366587115,3
P,2,mixed.drop-audio.gaussian-phone_acc.sigma-1,audio,phone_acc,1,0.60697045426,0.712179819846,0.605299358294,0.130939988359,3
P,2,mixed.drop-audio.gaussian-phone_acc.sigma-2,audio,phone_acc,2,0.601949394714,0.708278212033,0.599180208752,0.133290192399,3
P,2,mixed.drop-audio.gaussian-phone_gyro.sigma-1,audio,phone_gyro,1,0.608563506226,0.71427413353,0.609124309437,0.130066469053,3
P,2,mixed.drop-audio.gaussian-phone_gyro.sigma-2,audio,phone_gyro,2,0.60441466347,0.711612432663,0.6050580749,0.131499688736,3
P,2,mixed.drop-audio.gaussian-phone_state.sigma-1,audio,phone_state,1,0.568543483943,0.668579296877,0.560996081068,0.146803021222,3
P,2,mixed.drop-audio.gaussian-phone_state.sigma-2,audio,phone_state,2,0.554424881388,0.65092608988,0.545555174935,0.15389850293,3
P,2,mixed.drop-audio.gaussian-watch_acc.sigma-1,audio,watch_acc,1,0.594554699532,0.700001792312,0.594502059255,0.135363604641,3
P,2,mixed.drop-audio.gaussian-watch_acc.sigma-2,audio,watch_acc,2,0.57501630594,0.686752069146,0.574280164303,0.141290081124,3
P,2,mixed.drop-location.gaussian-audio.sigma-1,location,audio,1,0.584348836567,0.697886169255,0.582035316748,0.133740961814,3
P,2,mixed.drop-location.gaussian-audio.sigma-2,location,audio,2,0.57467215445,0.689813609601,0.570819670085,0.137040365684,3
P,2,mixed.drop-location.gaussian-phone_acc.sigma-1,location,phone_acc,1,0.596933940781,0.709804063492,0.601464593765,0.128974410311,3
P,2,mixed.drop-location.gaussian-phone_acc.sigma-2,location,phone_acc,2,0.591376754348,0.706905860483,0.595591803949,0.130625923809,3
P,2,mixed.drop-location.gaussian-phone_gyro.sigma-1,location,phone_gyro,1,0.601159479221,0.713372501444,0.604672039378,0.128036210248,3
P,2,mixed.drop-location.gaussian-phone_gyro.sigma-2,location,phone_gyro,2,0.597598021048,0.711561670186,0.599382812985,0.12922034151,3
P,2,mixed.drop-location.gaussian-phone_state.sigma-1,location,phone_state,1,0.570601972074,0.685342110596,0.568429352579,0.13756631746,3
P,2,mixed.drop-location.gaussian-phone_state.sigma-2,location,phone_state,2,0.56045399825,0.676319203811,0.558820471305,0.140828944693,3
